city_development_index,gender,relevent_experience,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
0.762,Male,Has relevent experience,Graduate,Business Degree,>20,50-99,Pvt Ltd,1,42,notmove
0.802,Male,Has relevent experience,Graduate,STEM,7,10000+,Pvt Ltd,1,19,notmove
0.666,Male,Has relevent experience,Graduate,STEM,16,100-500,Pvt Ltd,2,37,notmove
0.92,Male,No relevent experience,Graduate,STEM,10,1000-4999,Pvt Ltd,4,45,notmove
0.804,Male,Has relevent experience,Graduate,STEM,12,500-999,Pvt Ltd,2,103,notmove
0.923,Female,Has relevent experience,Graduate,STEM,10,100-500,Pvt Ltd,>4,24,notmove
0.92,Male,Has relevent experience,Graduate,STEM,11,5000-9999,Pvt Ltd,2,11,notmove
0.924,Male,Has relevent experience,Graduate,STEM,7,<10,Early Stage Startup,1,20,notmove
0.91,Male,No relevent experience,Graduate,Humanities,14,10/49,Pvt Ltd,>4,45,notmove
0.91,Male,Has relevent experience,Graduate,STEM,2,50-99,Pvt Ltd,1,65,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,100-500,Pvt Ltd,2,15,notmove
0.92,Female,Has relevent experience,Graduate,Humanities,3,<10,Funded Startup,2,33,notmove
0.91,Male,Has relevent experience,Graduate,STEM,11,50-99,Pvt Ltd,>4,17,notmove
0.926,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,1,6,notmove
0.897,Male,Has relevent experience,Phd,STEM,11,10000+,Pvt Ltd,never,59,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,1000-4999,Pvt Ltd,2,22,notmove
0.897,Male,Has relevent experience,Masters,STEM,6,10000+,Pvt Ltd,1,10,notmove
0.92,Male,Has relevent experience,Graduate,STEM,16,50-99,Public Sector,1,51,notmove
0.91,Male,Has relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,>4,64,notmove
0.924,Male,Has relevent experience,Graduate,STEM,16,10/49,Funded Startup,1,17,notmove
0.939,Male,Has relevent experience,Masters,STEM,>20,5000-9999,Pvt Ltd,4,4,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,5000-9999,Pvt Ltd,2,25,notmove
0.698,Male,Has relevent experience,Masters,STEM,>20,10/49,Pvt Ltd,>4,9,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,2,118,notmove
0.939,Male,No relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,97,notmove
0.91,Male,Has relevent experience,Graduate,STEM,16,1000-4999,Other,>4,67,notmove
0.91,Male,Has relevent experience,Graduate,STEM,11,<10,Pvt Ltd,1,119,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,50-99,Pvt Ltd,1,144,notmove
0.624,Female,Has relevent experience,Graduate,STEM,5,10000+,Pvt Ltd,never,26,move
0.92,Male,Has relevent experience,Graduate,STEM,6,<10,Public Sector,2,55,notmove
0.92,Male,Has relevent experience,Graduate,STEM,4,1000-4999,Pvt Ltd,1,66,notmove
0.92,Male,No relevent experience,Graduate,STEM,15,5000-9999,NGO,>4,4,move
0.767,Male,Has relevent experience,Masters,STEM,13,100-500,Public Sector,2,12,notmove
0.913,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,>4,41,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,1,18,notmove
0.55,Female,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,2,47,move
0.939,Male,Has relevent experience,Masters,STEM,9,100-500,Pvt Ltd,1,94,notmove
0.55,Male,Has relevent experience,Graduate,STEM,3,50-99,Pvt Ltd,1,156,move
0.624,Male,Has relevent experience,Graduate,Other,11,10000+,Pvt Ltd,1,21,move
0.92,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,>4,107,notmove
0.926,Male,Has relevent experience,Graduate,STEM,>20,500-999,Public Sector,4,204,notmove
0.624,Male,No relevent experience,Graduate,STEM,6,10000+,Pvt Ltd,4,11,move
0.92,Male,Has relevent experience,Masters,STEM,16,10000+,Public Sector,2,21,notmove
0.91,Male,Has relevent experience,Graduate,STEM,14,500-999,Pvt Ltd,1,80,notmove
0.624,Male,Has relevent experience,Masters,Other,5,50-99,Pvt Ltd,1,72,notmove
0.624,Male,Has relevent experience,Masters,STEM,2,10/49,Pvt Ltd,1,246,move
0.92,Male,Has relevent experience,Graduate,Arts,>20,10/49,Early Stage Startup,2,43,notmove
0.579,Male,Has relevent experience,Graduate,STEM,11,50-99,Pvt Ltd,1,10,move
0.925,Male,Has relevent experience,Graduate,STEM,12,500-999,Pvt Ltd,2,188,notmove
0.804,Male,Has relevent experience,Masters,Other,11,<10,Pvt Ltd,1,22,notmove
0.92,Male,Has relevent experience,Graduate,STEM,8,10000+,Other,2,122,notmove
0.92,Male,Has relevent experience,Graduate,Other,3,<10,Funded Startup,1,60,notmove
0.92,Male,No relevent experience,Graduate,STEM,9,10000+,Pvt Ltd,1,16,notmove
0.939,Male,Has relevent experience,Graduate,STEM,11,10000+,Pvt Ltd,2,22,notmove
0.738,Male,Has relevent experience,Masters,STEM,15,10000+,Pvt Ltd,1,17,move
0.926,Male,Has relevent experience,Graduate,STEM,10,1000-4999,Pvt Ltd,1,192,notmove
0.624,Male,Has relevent experience,Masters,STEM,5,500-999,Pvt Ltd,1,102,notmove
0.64,Male,No relevent experience,Graduate,STEM,12,100-500,Pvt Ltd,1,28,notmove
0.855,Male,Has relevent experience,Masters,STEM,12,500-999,Pvt Ltd,1,19,notmove
0.827,Male,Has relevent experience,Graduate,STEM,6,1000-4999,Pvt Ltd,1,45,notmove
0.91,Male,No relevent experience,Graduate,STEM,11,100-500,NGO,>4,122,notmove
0.92,Male,Has relevent experience,Masters,STEM,14,10000+,Pvt Ltd,3,102,move
0.92,Male,Has relevent experience,Graduate,STEM,8,500-999,Public Sector,2,54,move
0.915,Male,Has relevent experience,Graduate,STEM,6,<10,Pvt Ltd,2,188,move
0.666,Male,Has relevent experience,Graduate,STEM,14,100-500,Pvt Ltd,2,190,notmove
0.698,Male,Has relevent experience,Graduate,Arts,6,50-99,Pvt Ltd,>4,146,notmove
0.767,Male,Has relevent experience,Graduate,STEM,10,10/49,Pvt Ltd,3,21,notmove
0.762,Male,No relevent experience,Graduate,Humanities,12,10000+,Public Sector,>4,51,notmove
0.804,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,3,74,notmove
0.926,Male,No relevent experience,Graduate,STEM,>20,500-999,Pvt Ltd,>4,63,notmove
0.866,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,23,notmove
0.802,Male,Has relevent experience,Graduate,STEM,19,500-999,Pvt Ltd,>4,163,notmove
0.92,Male,Has relevent experience,Graduate,STEM,16,10000+,Pvt Ltd,>4,94,notmove
0.866,Male,Has relevent experience,Graduate,STEM,17,100-500,Pvt Ltd,1,24,notmove
0.624,Male,No relevent experience,Masters,STEM,<1,10000+,Pvt Ltd,2,51,move
0.896,Male,Has relevent experience,Graduate,STEM,6,1000-4999,Pvt Ltd,1,46,notmove
0.926,Male,Has relevent experience,Graduate,Humanities,11,1000-4999,Pvt Ltd,3,23,notmove
0.92,Female,No relevent experience,Graduate,Humanities,17,100-500,NGO,>4,84,notmove
0.89,Male,Has relevent experience,Graduate,STEM,6,1000-4999,Pvt Ltd,1,34,notmove
0.92,Male,Has relevent experience,Graduate,STEM,18,100-500,Funded Startup,1,42,notmove
0.92,Male,Has relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,16,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Funded Startup,3,54,notmove
0.804,Male,Has relevent experience,Masters,STEM,10,500-999,Pvt Ltd,1,45,notmove
0.855,Male,Has relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,1,155,notmove
0.915,Male,Has relevent experience,Graduate,STEM,8,50-99,Funded Startup,1,102,notmove
0.897,Male,Has relevent experience,Masters,STEM,6,1000-4999,Pvt Ltd,1,262,notmove
0.92,Male,Has relevent experience,Graduate,Other,8,1000-4999,Pvt Ltd,>4,34,notmove
0.913,Male,Has relevent experience,Graduate,STEM,15,10000+,Pvt Ltd,>4,28,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,50-99,Pvt Ltd,>4,6,notmove
0.926,Male,Has relevent experience,Masters,STEM,8,50-99,Pvt Ltd,2,70,notmove
0.691,Male,Has relevent experience,Graduate,STEM,5,10/49,Public Sector,2,78,notmove
0.915,Female,Has relevent experience,Graduate,STEM,>20,100-500,Public Sector,2,105,notmove
0.92,Female,No relevent experience,Graduate,STEM,1,50-99,Early Stage Startup,never,27,notmove
0.913,Male,Has relevent experience,Graduate,Humanities,>20,50-99,Pvt Ltd,>4,12,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,78,notmove
0.926,Male,Has relevent experience,Masters,STEM,12,10000+,Pvt Ltd,1,5,notmove
0.855,Male,Has relevent experience,Masters,STEM,10,100-500,Pvt Ltd,1,17,notmove
0.92,Male,Has relevent experience,Graduate,STEM,14,10/49,Pvt Ltd,1,146,notmove
0.802,Male,Has relevent experience,Graduate,STEM,9,10000+,Pvt Ltd,1,136,notmove
0.794,Male,Has relevent experience,Masters,STEM,4,<10,Pvt Ltd,1,59,notmove
0.897,Female,No relevent experience,Phd,STEM,11,1000-4999,Pvt Ltd,1,150,notmove
0.91,Male,Has relevent experience,Graduate,STEM,17,50-99,Pvt Ltd,1,118,notmove
0.91,Male,No relevent experience,Masters,STEM,14,10000+,NGO,>4,88,notmove
0.624,Male,No relevent experience,Masters,STEM,1,<10,Public Sector,never,53,notmove
0.92,Male,Has relevent experience,Graduate,Business Degree,>20,1000-4999,Pvt Ltd,>4,40,notmove
0.666,Male,Has relevent experience,Graduate,STEM,15,10000+,Pvt Ltd,1,17,notmove
0.92,Female,Has relevent experience,Graduate,STEM,<1,500-999,Public Sector,1,18,move
0.92,Female,Has relevent experience,Graduate,STEM,8,100-500,Pvt Ltd,1,40,move
0.92,Male,Has relevent experience,Masters,Humanities,>20,50-99,Funded Startup,3,46,notmove
0.92,Male,Has relevent experience,Graduate,STEM,11,10/49,Funded Startup,1,84,notmove
0.92,Male,Has relevent experience,Graduate,Business Degree,>20,10000+,Pvt Ltd,>4,28,notmove
0.855,Male,Has relevent experience,Graduate,STEM,3,5000-9999,Pvt Ltd,2,15,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Funded Startup,1,126,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,2,178,notmove
0.91,Male,Has relevent experience,Graduate,No Major,>20,100-500,Pvt Ltd,1,34,notmove
0.897,Male,Has relevent experience,Graduate,STEM,4,10000+,Pvt Ltd,2,80,notmove
0.89,Male,Has relevent experience,Masters,STEM,11,50-99,Pvt Ltd,1,20,notmove
0.624,Male,Has relevent experience,Graduate,STEM,4,100-500,NGO,1,26,notmove
0.92,Male,Has relevent experience,Graduate,STEM,4,1000-4999,Pvt Ltd,1,23,notmove
0.926,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,1,7,notmove
0.887,Male,Has relevent experience,Graduate,STEM,13,50-99,Pvt Ltd,1,20,notmove
0.91,Male,No relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,24,notmove
0.92,Male,Has relevent experience,Graduate,STEM,17,100-500,Pvt Ltd,>4,81,notmove
0.924,Male,Has relevent experience,Graduate,STEM,10,100-500,Pvt Ltd,1,54,notmove
0.92,Male,Has relevent experience,Graduate,STEM,3,1000-4999,Pvt Ltd,2,5,notmove
0.92,Male,Has relevent experience,Graduate,STEM,12,10/49,Pvt Ltd,4,42,notmove
0.762,Male,Has relevent experience,Graduate,STEM,7,10000+,Pvt Ltd,2,224,notmove
0.698,Male,Has relevent experience,Masters,STEM,15,1000-4999,Pvt Ltd,>4,128,notmove
0.624,Male,Has relevent experience,Graduate,STEM,15,500-999,Funded Startup,2,75,move
0.897,Female,Has relevent experience,Masters,No Major,8,1000-4999,Pvt Ltd,1,56,notmove
0.624,Male,No relevent experience,Graduate,STEM,8,10/49,Early Stage Startup,never,34,notmove
0.92,Male,Has relevent experience,Masters,STEM,12,1000-4999,Pvt Ltd,4,66,notmove
0.804,Male,Has relevent experience,Graduate,STEM,6,5000-9999,Pvt Ltd,1,32,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,64,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,4,25,notmove
0.92,Male,Has relevent experience,Graduate,STEM,9,50-99,Pvt Ltd,1,53,notmove
0.923,Male,Has relevent experience,Masters,STEM,16,50-99,Pvt Ltd,1,96,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,10000+,Pvt Ltd,1,18,move
0.624,Male,Has relevent experience,Graduate,STEM,7,50-99,Funded Startup,1,130,notmove
0.91,Male,Has relevent experience,Graduate,Humanities,3,50-99,Pvt Ltd,1,164,notmove
0.624,Male,Has relevent experience,Graduate,STEM,7,10/49,Pvt Ltd,3,17,move
0.92,Male,Has relevent experience,Graduate,STEM,5,10/49,Pvt Ltd,3,34,notmove
0.624,Male,Has relevent experience,Graduate,STEM,7,10000+,Pvt Ltd,3,270,move
0.92,Male,Has relevent experience,Masters,STEM,10,100-500,Pvt Ltd,2,64,notmove
0.91,Male,Has relevent experience,Graduate,STEM,17,<10,Pvt Ltd,>4,20,notmove
0.897,Male,Has relevent experience,Graduate,STEM,6,<10,Early Stage Startup,1,260,notmove
0.776,Male,Has relevent experience,Graduate,STEM,5,10000+,Pvt Ltd,never,42,notmove
0.887,Male,Has relevent experience,Masters,STEM,10,50-99,Pvt Ltd,1,155,notmove
0.926,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,2,139,notmove
0.624,Male,Has relevent experience,Graduate,STEM,10,50-99,Pvt Ltd,1,330,notmove
0.92,Male,No relevent experience,Graduate,STEM,5,1000-4999,Pvt Ltd,1,9,notmove
0.92,Female,Has relevent experience,Graduate,Humanities,>20,10000+,Pvt Ltd,>4,116,notmove
0.55,Male,Has relevent experience,Graduate,STEM,8,10/49,Pvt Ltd,1,26,move
0.92,Male,No relevent experience,Masters,STEM,8,10000+,Pvt Ltd,1,32,notmove
0.893,Male,Has relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,1,40,notmove
0.897,Male,Has relevent experience,Masters,STEM,9,50-99,Pvt Ltd,2,39,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,30,notmove
0.802,Male,Has relevent experience,Graduate,STEM,17,50-99,Pvt Ltd,1,170,notmove
0.92,Male,Has relevent experience,Graduate,STEM,12,10000+,Pvt Ltd,>4,141,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,100-500,Pvt Ltd,>4,138,notmove
0.939,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,2,21,notmove
0.92,Male,No relevent experience,Masters,STEM,17,100-500,NGO,>4,38,notmove
0.762,Male,Has relevent experience,Graduate,STEM,5,10000+,Pvt Ltd,1,18,notmove
0.91,Female,Has relevent experience,Graduate,STEM,17,<10,Funded Startup,1,256,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,100-500,Pvt Ltd,3,258,notmove
0.754,Male,Has relevent experience,Graduate,STEM,10,10/49,Funded Startup,1,161,notmove
0.92,Male,Has relevent experience,Graduate,STEM,4,10/49,Funded Startup,1,102,notmove
0.884,Male,Has relevent experience,Masters,STEM,11,100-500,Pvt Ltd,1,106,notmove
0.92,Male,Has relevent experience,Graduate,STEM,16,10000+,Pvt Ltd,4,76,move
0.624,Male,Has relevent experience,Graduate,STEM,4,<10,Other,2,12,move
0.91,Male,No relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,>4,26,notmove
0.92,Female,No relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,2,5,notmove
0.926,Male,Has relevent experience,Masters,STEM,>20,10/49,Pvt Ltd,>4,60,notmove
0.579,Male,Has relevent experience,Graduate,STEM,6,100-500,Funded Startup,1,17,move
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,222,notmove
0.92,Male,Has relevent experience,Graduate,No Major,3,<10,Pvt Ltd,1,67,notmove
0.913,Male,Has relevent experience,Masters,STEM,16,100-500,Pvt Ltd,2,80,notmove
0.91,Male,Has relevent experience,Graduate,Arts,15,50-99,Pvt Ltd,1,75,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,1,138,notmove
0.949,Male,Has relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,>4,91,notmove
0.689,Male,No relevent experience,Graduate,STEM,12,<10,Public Sector,1,117,notmove
0.624,Male,Has relevent experience,Graduate,STEM,12,<10,Funded Startup,1,47,move
0.92,Male,Has relevent experience,Graduate,STEM,12,10/49,Pvt Ltd,3,88,notmove
0.926,Male,Has relevent experience,Phd,Humanities,11,10000+,Pvt Ltd,>4,56,notmove
0.92,Male,Has relevent experience,Graduate,STEM,7,500-999,Pvt Ltd,2,200,notmove
0.92,Male,Has relevent experience,Graduate,STEM,14,100-500,NGO,1,47,notmove
0.949,Male,Has relevent experience,Graduate,STEM,14,5000-9999,Pvt Ltd,2,174,notmove
0.926,Male,No relevent experience,Masters,Humanities,>20,10/49,Pvt Ltd,>4,47,notmove
0.624,Female,No relevent experience,Graduate,STEM,3,50-99,Pvt Ltd,3,86,notmove
0.92,Male,No relevent experience,Graduate,STEM,10,100-500,Public Sector,1,4,notmove
0.92,Male,No relevent experience,Masters,STEM,>20,1000-4999,Public Sector,never,29,move
0.83,Male,Has relevent experience,Graduate,STEM,6,100-500,Pvt Ltd,>4,40,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,500-999,Pvt Ltd,>4,58,notmove
0.897,Male,Has relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,1,43,notmove
0.698,Male,No relevent experience,Graduate,STEM,5,10/49,Pvt Ltd,1,48,move
0.624,Male,Has relevent experience,Graduate,STEM,12,10000+,Pvt Ltd,never,35,move
0.896,Male,Has relevent experience,Graduate,STEM,9,1000-4999,Pvt Ltd,1,28,notmove
0.91,Male,Has relevent experience,Masters,STEM,19,100-500,Funded Startup,1,60,notmove
0.624,Male,Has relevent experience,Masters,STEM,14,10/49,Pvt Ltd,>4,97,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,<10,Early Stage Startup,1,15,notmove
0.91,Male,Has relevent experience,Masters,STEM,14,100-500,Pvt Ltd,1,33,notmove
0.89,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,22,notmove
0.926,Male,Has relevent experience,Graduate,STEM,9,5000-9999,Pvt Ltd,1,17,notmove
0.897,Male,Has relevent experience,Masters,STEM,10,50-99,NGO,4,32,notmove
0.855,Male,Has relevent experience,Masters,STEM,15,10/49,Pvt Ltd,1,63,notmove
0.754,Male,Has relevent experience,Graduate,STEM,11,50-99,Pvt Ltd,1,25,move
0.92,Male,Has relevent experience,Graduate,STEM,4,10000+,Pvt Ltd,2,102,notmove
0.789,Male,Has relevent experience,Graduate,STEM,11,10/49,Early Stage Startup,1,35,notmove
0.92,Male,Has relevent experience,Graduate,STEM,9,100-500,Pvt Ltd,3,43,notmove
0.895,Male,Has relevent experience,Masters,No Major,17,50-99,Early Stage Startup,>4,52,notmove
0.92,Male,Has relevent experience,Phd,STEM,2,<10,Early Stage Startup,1,26,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,100-500,Pvt Ltd,2,24,notmove
0.91,Male,Has relevent experience,Masters,STEM,17,50-99,Pvt Ltd,3,33,move
0.897,Male,Has relevent experience,Masters,STEM,7,<10,Pvt Ltd,1,232,notmove
0.924,Male,Has relevent experience,Graduate,Other,16,50-99,Pvt Ltd,>4,62,notmove
0.91,Male,No relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,9,move
0.91,Male,Has relevent experience,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,82,notmove
0.804,Male,Has relevent experience,Graduate,STEM,10,100-500,Pvt Ltd,1,60,notmove
0.91,Male,Has relevent experience,Masters,STEM,>20,<10,Early Stage Startup,1,127,notmove
0.624,Male,Has relevent experience,Graduate,STEM,12,500-999,Pvt Ltd,2,10,move
0.91,Male,Has relevent experience,Graduate,STEM,8,100-500,Funded Startup,2,262,notmove
0.624,Female,Has relevent experience,Graduate,STEM,9,10/49,Early Stage Startup,never,68,move
0.624,Male,No relevent experience,Graduate,STEM,7,100-500,Funded Startup,1,110,notmove
0.698,Male,Has relevent experience,Graduate,STEM,14,100-500,Public Sector,3,238,notmove
0.92,Male,Has relevent experience,Graduate,STEM,6,50-99,Funded Startup,1,48,notmove
0.624,Male,Has relevent experience,Graduate,STEM,12,10000+,Pvt Ltd,>4,22,move
0.92,Female,Has relevent experience,Graduate,STEM,16,500-999,Pvt Ltd,3,46,notmove
0.74,Male,Has relevent experience,Masters,STEM,1,50-99,Pvt Ltd,1,28,move
0.579,Female,Has relevent experience,Graduate,STEM,5,100-500,Pvt Ltd,1,20,notmove
0.939,Male,Has relevent experience,Masters,STEM,>20,<10,Pvt Ltd,1,73,notmove
0.804,Male,No relevent experience,Graduate,STEM,4,100-500,Pvt Ltd,1,19,notmove
0.887,Male,Has relevent experience,Graduate,STEM,9,500-999,Pvt Ltd,1,30,move
0.926,Male,Has relevent experience,Graduate,STEM,11,10/49,Pvt Ltd,4,27,notmove
0.897,Male,No relevent experience,Masters,STEM,15,1000-4999,Public Sector,>4,29,notmove
0.624,Male,Has relevent experience,Masters,STEM,3,100-500,Funded Startup,1,36,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,33,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,2,20,notmove
0.682,Male,Has relevent experience,Graduate,STEM,8,10/49,Pvt Ltd,1,47,notmove
0.865,Male,Has relevent experience,Masters,STEM,12,10/49,Funded Startup,2,36,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,86,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,4,notmove
0.924,Male,Has relevent experience,Graduate,STEM,10,100-500,Pvt Ltd,4,114,notmove
0.766,Male,Has relevent experience,Graduate,STEM,2,100-500,Pvt Ltd,1,46,notmove
0.78,Male,Has relevent experience,Graduate,STEM,11,50-99,Pvt Ltd,1,178,notmove
0.92,Male,Has relevent experience,Graduate,STEM,13,100-500,Pvt Ltd,2,64,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,18,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,500-999,Pvt Ltd,>4,18,notmove
0.89,Male,Has relevent experience,Masters,STEM,17,50-99,Funded Startup,2,112,notmove
0.624,Male,No relevent experience,Masters,STEM,10,500-999,Public Sector,4,33,move
0.682,Male,Has relevent experience,Graduate,STEM,>20,50-99,Funded Startup,2,224,notmove
0.804,Male,No relevent experience,Graduate,STEM,14,1000-4999,Pvt Ltd,1,19,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,>4,91,notmove
0.698,Male,Has relevent experience,Graduate,STEM,7,50-99,Early Stage Startup,2,192,move
0.92,Male,Has relevent experience,Graduate,STEM,16,50-99,Funded Startup,1,34,notmove
0.73,Male,Has relevent experience,Graduate,STEM,4,500-999,Public Sector,1,47,move
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Other,>4,44,notmove
0.878,Male,Has relevent experience,Graduate,STEM,16,10000+,Pvt Ltd,1,100,notmove
0.92,Male,Has relevent experience,Graduate,STEM,6,50-99,Pvt Ltd,4,8,notmove
0.624,Female,Has relevent experience,Masters,STEM,2,500-999,Pvt Ltd,never,15,notmove
0.92,Male,Has relevent experience,Graduate,STEM,7,50-99,Early Stage Startup,1,46,notmove
0.896,Male,Has relevent experience,Masters,No Major,14,<10,Early Stage Startup,1,156,notmove
0.624,Male,Has relevent experience,Graduate,STEM,2,50-99,Funded Startup,1,176,notmove
0.91,Male,Has relevent experience,Graduate,STEM,2,100-500,Pvt Ltd,1,102,notmove
0.55,Male,Has relevent experience,Graduate,STEM,7,100-500,Pvt Ltd,1,5,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,63,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,14,move
0.91,Male,Has relevent experience,Graduate,STEM,3,50-99,Pvt Ltd,1,38,notmove
0.92,Female,Has relevent experience,Masters,STEM,2,10/49,Pvt Ltd,2,72,notmove
0.92,Male,No relevent experience,Graduate,Arts,18,10/49,Pvt Ltd,4,20,notmove
0.624,Male,Has relevent experience,Graduate,STEM,<1,100-500,Pvt Ltd,1,16,move
0.92,Male,Has relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,4,19,notmove
0.926,Male,No relevent experience,Graduate,Business Degree,7,<10,Pvt Ltd,2,85,notmove
0.624,Male,Has relevent experience,Graduate,STEM,20,10/49,Pvt Ltd,2,9,notmove
0.926,Female,Has relevent experience,Graduate,STEM,15,100-500,Pvt Ltd,1,13,notmove
0.92,Male,Has relevent experience,Masters,STEM,11,50-99,Pvt Ltd,2,35,notmove
0.913,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,>4,41,notmove
0.897,Male,Has relevent experience,Masters,STEM,12,<10,Funded Startup,2,113,notmove
0.624,Male,Has relevent experience,Graduate,STEM,7,100-500,Pvt Ltd,4,82,notmove
0.91,Female,Has relevent experience,Graduate,STEM,14,10000+,Pvt Ltd,1,246,notmove
0.92,Male,Has relevent experience,Graduate,STEM,14,10/49,Pvt Ltd,2,44,notmove
0.92,Male,Has relevent experience,Masters,STEM,17,10000+,Pvt Ltd,3,26,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,100-500,Public Sector,1,168,notmove
0.624,Male,Has relevent experience,Graduate,STEM,10,10000+,Pvt Ltd,2,13,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,30,notmove
0.92,Male,Has relevent experience,Graduate,STEM,4,<10,Pvt Ltd,2,166,notmove
0.624,Male,Has relevent experience,Graduate,STEM,7,100-500,Pvt Ltd,>4,31,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,25,notmove
0.92,Male,Has relevent experience,Graduate,STEM,4,10000+,NGO,1,47,notmove
0.804,Male,Has relevent experience,Masters,STEM,5,500-999,Pvt Ltd,2,131,notmove
0.897,Male,Has relevent experience,Masters,STEM,10,100-500,Funded Startup,1,69,notmove
0.92,Male,Has relevent experience,Graduate,STEM,8,10000+,Pvt Ltd,1,24,notmove
0.926,Male,Has relevent experience,Graduate,STEM,14,1000-4999,Pvt Ltd,3,70,notmove
0.92,Male,No relevent experience,Graduate,Other,6,10000+,Pvt Ltd,1,12,notmove
0.92,Male,No relevent experience,Graduate,STEM,4,1000-4999,Pvt Ltd,2,106,notmove
0.682,Male,No relevent experience,Graduate,STEM,3,100-500,NGO,never,113,notmove
0.624,Male,Has relevent experience,Graduate,STEM,11,10000+,Pvt Ltd,>4,28,notmove
0.926,Male,Has relevent experience,Graduate,Arts,14,<10,Pvt Ltd,3,60,notmove
0.949,Male,Has relevent experience,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,105,notmove
0.802,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,9,notmove
0.92,Male,Has relevent experience,Graduate,STEM,11,100-500,Pvt Ltd,1,53,notmove
