city_development_index,gender,relevent_experience,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
0.923,Female,No relevent experience,Masters,STEM,7,100-500,Pvt Ltd,1,10,notmove
0.682,Male,Has relevent experience,Graduate,STEM,12,500-999,Public Sector,1,19,notmove
0.915,Male,Has relevent experience,Masters,STEM,12,100-500,Pvt Ltd,1,17,notmove
0.925,Male,Has relevent experience,Masters,STEM,14,<10,Pvt Ltd,1,138,notmove
0.926,Female,Has relevent experience,Masters,STEM,11,1000-4999,Pvt Ltd,1,16,notmove
0.92,Male,Has relevent experience,Graduate,STEM,3,50-99,Pvt Ltd,1,16,notmove
0.624,Male,Has relevent experience,Graduate,STEM,10,1000-4999,Pvt Ltd,1,216,move
0.91,Male,Has relevent experience,Masters,STEM,10,500-999,Pvt Ltd,>4,50,notmove
0.92,Female,Has relevent experience,Graduate,STEM,4,10/49,Pvt Ltd,1,17,notmove
0.91,Male,Has relevent experience,Phd,STEM,>20,100-500,Pvt Ltd,1,31,notmove
0.91,Female,No relevent experience,Graduate,STEM,9,50-99,Pvt Ltd,1,206,notmove
0.689,Male,No relevent experience,Graduate,STEM,4,100-500,Public Sector,1,16,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Public Sector,1,107,move
0.92,Male,Has relevent experience,Masters,STEM,17,50-99,Pvt Ltd,1,14,notmove
0.92,Male,Has relevent experience,Graduate,STEM,17,10000+,Pvt Ltd,>4,163,notmove
0.92,Female,Has relevent experience,Masters,STEM,16,50-99,Funded Startup,4,52,notmove
0.913,Male,No relevent experience,Graduate,Humanities,1,<10,NGO,1,25,notmove
0.92,Male,Has relevent experience,Graduate,STEM,11,100-500,Pvt Ltd,1,129,notmove
0.92,Male,Has relevent experience,Masters,STEM,10,10000+,Pvt Ltd,4,129,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,>4,154,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,50-99,Pvt Ltd,1,52,notmove
0.91,Male,Has relevent experience,Graduate,STEM,7,5000-9999,Public Sector,>4,56,move
0.893,Male,Has relevent experience,Graduate,STEM,17,<10,Pvt Ltd,>4,62,notmove
0.558,Male,Has relevent experience,Graduate,STEM,7,100-500,NGO,1,136,notmove
0.624,Male,No relevent experience,Graduate,STEM,4,5000-9999,Pvt Ltd,4,54,move
0.92,Male,No relevent experience,Graduate,STEM,12,1000-4999,Pvt Ltd,never,26,notmove
0.92,Male,Has relevent experience,Masters,STEM,5,5000-9999,Pvt Ltd,>4,69,notmove
0.848,Male,Has relevent experience,Graduate,Other,3,50-99,Pvt Ltd,never,32,notmove
0.91,Male,Has relevent experience,Graduate,STEM,5,100-500,Other,3,11,notmove
0.913,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,>4,99,notmove
0.939,Male,Has relevent experience,Masters,STEM,7,<10,Early Stage Startup,1,21,notmove
0.926,Male,Has relevent experience,Graduate,STEM,7,50-99,Pvt Ltd,4,76,notmove
0.92,Male,Has relevent experience,Graduate,STEM,11,10000+,Pvt Ltd,1,104,notmove
0.91,Female,No relevent experience,Masters,STEM,15,50-99,Public Sector,3,33,notmove
0.92,Female,Has relevent experience,Masters,STEM,19,<10,Pvt Ltd,1,108,notmove
0.624,Male,Has relevent experience,Graduate,STEM,5,10000+,Pvt Ltd,never,30,move
0.92,Male,Has relevent experience,Masters,STEM,14,50-99,Pvt Ltd,1,75,notmove
0.91,Male,Has relevent experience,Masters,STEM,9,5000-9999,Pvt Ltd,1,4,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,100-500,Pvt Ltd,>4,7,notmove
0.624,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,never,40,notmove
0.923,Male,Has relevent experience,Graduate,STEM,9,<10,Early Stage Startup,2,45,notmove
0.897,Male,Has relevent experience,Masters,STEM,14,50-99,Funded Startup,3,72,notmove
0.92,Male,No relevent experience,Graduate,Humanities,4,100-500,Pvt Ltd,2,76,notmove
0.939,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,39,notmove
0.91,Male,Has relevent experience,Graduate,STEM,19,500-999,Pvt Ltd,1,18,notmove
0.926,Male,No relevent experience,Graduate,STEM,10,10/49,Pvt Ltd,1,10,notmove
0.762,Male,No relevent experience,Phd,STEM,14,100-500,Public Sector,never,188,notmove
0.895,Male,Has relevent experience,Graduate,STEM,9,100-500,Pvt Ltd,2,10,move
0.624,Male,Has relevent experience,Masters,STEM,16,5000-9999,Pvt Ltd,1,88,notmove
0.804,Male,Has relevent experience,Masters,STEM,9,5000-9999,Pvt Ltd,4,117,notmove
0.939,Male,Has relevent experience,Graduate,STEM,8,100-500,Pvt Ltd,2,18,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,500-999,Pvt Ltd,1,188,notmove
0.91,Male,Has relevent experience,Graduate,Humanities,>20,50-99,Pvt Ltd,2,18,notmove
0.926,Male,Has relevent experience,Graduate,STEM,11,10/49,Pvt Ltd,4,74,notmove
0.624,Male,No relevent experience,Graduate,STEM,<1,10000+,Pvt Ltd,1,12,notmove
0.92,Male,Has relevent experience,Graduate,STEM,7,10/49,Early Stage Startup,>4,35,notmove
0.926,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,1,113,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,16,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,3,110,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,2,6,notmove
0.769,Male,Has relevent experience,Masters,STEM,9,10/49,Pvt Ltd,1,86,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,<10,Pvt Ltd,4,4,notmove
0.743,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,3,157,notmove
0.92,Male,Has relevent experience,Graduate,STEM,9,10000+,Pvt Ltd,1,168,notmove
0.897,Male,Has relevent experience,Graduate,STEM,3,5000-9999,Pvt Ltd,1,31,notmove
0.893,Male,Has relevent experience,Masters,STEM,17,100-500,Pvt Ltd,>4,7,notmove
0.836,Male,Has relevent experience,Graduate,STEM,11,1000-4999,Pvt Ltd,1,81,notmove
0.939,Male,Has relevent experience,Graduate,STEM,9,<10,Early Stage Startup,1,114,notmove
0.924,Male,Has relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,1,35,notmove
0.855,Female,Has relevent experience,Masters,STEM,6,50-99,Funded Startup,1,45,notmove
0.776,Female,No relevent experience,Masters,STEM,1,10/49,Pvt Ltd,never,19,move
0.92,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,3,94,notmove
0.91,Male,Has relevent experience,Graduate,STEM,14,<10,Funded Startup,1,45,notmove
0.762,Male,Has relevent experience,Graduate,Other,>20,<10,Pvt Ltd,never,172,notmove
0.754,Male,Has relevent experience,Graduate,STEM,11,100-500,Pvt Ltd,>4,91,notmove
0.92,Male,Has relevent experience,Phd,Arts,1,50-99,Funded Startup,1,62,move
0.896,Male,Has relevent experience,Masters,Business Degree,>20,10/49,Pvt Ltd,>4,168,notmove
0.804,Male,Has relevent experience,Graduate,STEM,12,50-99,Pvt Ltd,1,79,notmove
0.92,Male,Has relevent experience,Graduate,STEM,7,10000+,Pvt Ltd,1,232,notmove
0.884,Male,Has relevent experience,Graduate,STEM,6,10/49,Pvt Ltd,4,14,notmove
0.624,Male,Has relevent experience,Masters,STEM,2,100-500,Pvt Ltd,2,149,notmove
0.624,Male,Has relevent experience,Graduate,STEM,10,100-500,Pvt Ltd,1,13,move
0.92,Male,Has relevent experience,Graduate,STEM,11,100-500,Pvt Ltd,1,50,notmove
0.624,Male,Has relevent experience,Masters,STEM,4,10/49,Pvt Ltd,2,13,move
0.92,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,1,55,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,57,notmove
0.939,Male,No relevent experience,Graduate,STEM,11,10000+,Public Sector,1,26,notmove
0.893,Male,Has relevent experience,Graduate,Humanities,17,50-99,Pvt Ltd,>4,26,notmove
0.896,Male,Has relevent experience,Masters,STEM,10,50-99,Pvt Ltd,1,122,notmove
0.92,Male,Has relevent experience,Masters,STEM,10,10000+,Pvt Ltd,2,101,notmove
0.624,Male,Has relevent experience,Graduate,STEM,8,10000+,Pvt Ltd,2,23,move
0.91,Male,Has relevent experience,Graduate,STEM,15,1000-4999,Pvt Ltd,1,37,notmove
0.897,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,45,notmove
0.91,Male,Has relevent experience,Graduate,STEM,6,100-500,Public Sector,3,37,notmove
0.624,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,1,47,notmove
0.926,Male,Has relevent experience,Graduate,Other,10,<10,Pvt Ltd,1,39,notmove
0.884,Male,Has relevent experience,Masters,STEM,2,<10,Pvt Ltd,2,10,notmove
0.698,Male,No relevent experience,Masters,STEM,12,500-999,NGO,1,157,notmove
0.92,Female,No relevent experience,Phd,STEM,8,50-99,Public Sector,1,3,notmove
0.91,Male,Has relevent experience,Graduate,No Major,16,100-500,Pvt Ltd,3,53,notmove
0.924,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,1,142,notmove
0.92,Male,Has relevent experience,Graduate,STEM,19,100-500,Pvt Ltd,2,55,notmove
0.926,Male,No relevent experience,Graduate,STEM,1,10/49,Funded Startup,1,139,move
0.915,Male,No relevent experience,Graduate,STEM,2,100-500,Public Sector,1,31,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,2,14,notmove
0.558,Male,Has relevent experience,Graduate,STEM,4,<10,Pvt Ltd,1,80,notmove
0.83,Male,Has relevent experience,Graduate,STEM,7,50-99,Pvt Ltd,1,43,notmove
0.804,Male,Has relevent experience,Graduate,STEM,8,10000+,Pvt Ltd,1,44,notmove
0.897,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,1,21,notmove
0.92,Male,Has relevent experience,Masters,STEM,11,500-999,Public Sector,>4,102,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,4,286,notmove
0.939,Male,No relevent experience,Phd,STEM,>20,<10,Pvt Ltd,>4,98,notmove
0.698,Male,Has relevent experience,Graduate,STEM,11,50-99,Pvt Ltd,1,47,notmove
0.624,Male,Has relevent experience,Graduate,STEM,13,50-99,Pvt Ltd,>4,2,move
0.887,Male,No relevent experience,Graduate,Humanities,15,100-500,Public Sector,>4,86,notmove
0.92,Male,Has relevent experience,Graduate,STEM,18,10/49,Pvt Ltd,2,110,notmove
0.896,Male,Has relevent experience,Graduate,STEM,14,10/49,Pvt Ltd,4,28,move
0.92,Female,Has relevent experience,Graduate,STEM,<1,50-99,Pvt Ltd,1,110,notmove
0.55,Female,Has relevent experience,Graduate,STEM,9,10/49,Funded Startup,1,23,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,2,134,move
0.926,Male,Has relevent experience,Graduate,STEM,15,50-99,Pvt Ltd,>4,68,notmove
0.91,Male,Has relevent experience,Masters,STEM,>20,500-999,Pvt Ltd,1,34,move
0.91,Male,Has relevent experience,Graduate,Business Degree,12,10/49,Pvt Ltd,1,113,notmove
0.897,Male,Has relevent experience,Masters,STEM,19,10/49,Pvt Ltd,1,16,move
0.92,Male,Has relevent experience,Masters,STEM,14,50-99,Funded Startup,1,54,notmove
0.926,Male,No relevent experience,Graduate,STEM,7,10/49,Public Sector,4,46,notmove
0.624,Male,Has relevent experience,Graduate,STEM,12,1000-4999,Pvt Ltd,2,17,notmove
0.92,Male,No relevent experience,Graduate,STEM,4,500-999,Pvt Ltd,2,84,move
0.926,Male,Has relevent experience,Graduate,STEM,8,50-99,Pvt Ltd,1,41,notmove
0.92,Male,Has relevent experience,Masters,STEM,8,10/49,Pvt Ltd,1,10,notmove
0.893,Male,Has relevent experience,Masters,STEM,10,50-99,Pvt Ltd,2,58,notmove
0.689,Male,Has relevent experience,Graduate,STEM,16,<10,Early Stage Startup,4,51,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,500-999,Funded Startup,1,113,notmove
0.55,Male,Has relevent experience,Masters,STEM,9,50-99,Pvt Ltd,3,10,move
0.624,Male,Has relevent experience,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,56,notmove
0.92,Male,No relevent experience,Graduate,Humanities,>20,50-99,NGO,1,67,notmove
0.92,Female,Has relevent experience,Graduate,STEM,8,1000-4999,Pvt Ltd,2,102,notmove
0.926,Male,Has relevent experience,Masters,STEM,18,10/49,Early Stage Startup,1,178,notmove
0.913,Female,Has relevent experience,Masters,STEM,5,<10,Early Stage Startup,1,78,notmove
0.897,Male,Has relevent experience,Graduate,STEM,14,10000+,Pvt Ltd,2,128,notmove
0.91,Male,Has relevent experience,Graduate,STEM,13,10000+,Pvt Ltd,2,45,notmove
0.896,Male,No relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,never,72,notmove
0.926,Male,Has relevent experience,Graduate,STEM,6,10/49,Funded Startup,1,54,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,50-99,Funded Startup,2,17,notmove
0.624,Male,Has relevent experience,Graduate,STEM,2,1000-4999,Pvt Ltd,1,135,notmove
0.92,Female,Has relevent experience,Graduate,Business Degree,4,100-500,Funded Startup,1,34,notmove
0.92,Male,Has relevent experience,Graduate,STEM,6,10000+,Pvt Ltd,>4,46,notmove
0.689,Male,Has relevent experience,Graduate,STEM,10,<10,Pvt Ltd,never,34,notmove
0.769,Male,Has relevent experience,Graduate,STEM,5,10000+,Pvt Ltd,1,11,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,28,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,500-999,Pvt Ltd,1,50,notmove
0.92,Female,Has relevent experience,Phd,STEM,5,50-99,Pvt Ltd,2,82,notmove
0.91,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,1,25,notmove
0.913,Male,No relevent experience,Graduate,STEM,1,<10,Pvt Ltd,never,52,notmove
0.92,Male,Has relevent experience,Graduate,STEM,17,100-500,Funded Startup,1,8,notmove
0.764,Male,Has relevent experience,Masters,STEM,4,100-500,Pvt Ltd,1,62,notmove
0.624,Male,Has relevent experience,Graduate,STEM,12,50-99,Pvt Ltd,1,77,move
0.698,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,1,7,notmove
0.91,Male,No relevent experience,Masters,STEM,>20,500-999,Pvt Ltd,never,72,notmove
0.921,Male,Has relevent experience,Graduate,STEM,7,10/49,Pvt Ltd,>4,200,notmove
0.92,Male,Has relevent experience,Graduate,Arts,<1,10/49,Early Stage Startup,1,33,notmove
0.949,Male,Has relevent experience,Graduate,STEM,5,10/49,Pvt Ltd,1,38,notmove
0.866,Male,Has relevent experience,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,15,notmove
0.788,Female,Has relevent experience,Graduate,STEM,20,<10,Funded Startup,2,6,notmove
0.624,Male,Has relevent experience,Graduate,STEM,5,50-99,Funded Startup,1,80,move
0.899,Male,Has relevent experience,Masters,STEM,13,10/49,Funded Startup,2,28,notmove
0.925,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,4,108,notmove
0.91,Male,Has relevent experience,Masters,STEM,>20,1000-4999,Pvt Ltd,1,61,notmove
0.624,Male,Has relevent experience,Graduate,STEM,4,10000+,Pvt Ltd,4,50,move
0.926,Male,Has relevent experience,Graduate,STEM,11,50-99,Pvt Ltd,>4,50,notmove
0.855,Male,Has relevent experience,Graduate,STEM,10,50-99,Pvt Ltd,3,138,notmove
0.896,Male,Has relevent experience,Graduate,STEM,4,10/49,Pvt Ltd,2,109,notmove
0.924,Male,Has relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,2,12,notmove
0.92,Male,Has relevent experience,Graduate,STEM,16,10000+,Pvt Ltd,>4,112,notmove
0.939,Female,Has relevent experience,Graduate,STEM,7,50-99,Pvt Ltd,2,144,notmove
0.855,Male,Has relevent experience,Graduate,STEM,10,50-99,Pvt Ltd,1,99,notmove
0.926,Male,No relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,22,notmove
0.92,Male,Has relevent experience,Graduate,STEM,12,50-99,Pvt Ltd,1,97,notmove
0.92,Male,Has relevent experience,Graduate,STEM,19,1000-4999,Pvt Ltd,1,72,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,5000-9999,Public Sector,>4,157,notmove
0.926,Male,Has relevent experience,Graduate,Arts,>20,100-500,Funded Startup,2,26,notmove
0.624,Male,Has relevent experience,Graduate,STEM,5,100-500,Pvt Ltd,1,124,notmove
0.836,Male,Has relevent experience,Graduate,STEM,8,50-99,Pvt Ltd,1,12,notmove
0.624,Female,Has relevent experience,Masters,STEM,5,50-99,Pvt Ltd,4,28,notmove
0.91,Male,Has relevent experience,Graduate,STEM,12,50-99,Pvt Ltd,>4,91,notmove
0.92,Female,Has relevent experience,Graduate,STEM,16,50-99,Pvt Ltd,4,26,notmove
0.924,Male,Has relevent experience,Graduate,STEM,14,50-99,Funded Startup,2,21,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,<10,Pvt Ltd,>4,33,notmove
0.855,Male,Has relevent experience,Graduate,STEM,10,50-99,Funded Startup,>4,79,notmove
0.92,Male,Has relevent experience,Graduate,STEM,9,500-999,Pvt Ltd,1,28,notmove
0.698,Male,Has relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,2,51,notmove
0.92,Male,Has relevent experience,Graduate,STEM,9,100-500,Pvt Ltd,2,31,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,100-500,NGO,1,85,notmove
0.92,Male,Has relevent experience,Masters,STEM,8,100-500,Funded Startup,1,48,notmove
0.926,Male,Has relevent experience,Masters,STEM,19,100-500,Pvt Ltd,>4,34,notmove
0.924,Male,No relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,28,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,500-999,Pvt Ltd,>4,4,notmove
0.92,Male,Has relevent experience,Graduate,STEM,2,10000+,Pvt Ltd,2,45,notmove
0.92,Male,No relevent experience,Graduate,STEM,3,50-99,Funded Startup,1,9,move
0.794,Male,Has relevent experience,Masters,STEM,5,100-500,Pvt Ltd,4,113,notmove
0.92,Male,No relevent experience,Graduate,STEM,2,10000+,Pvt Ltd,1,29,notmove
0.926,Male,Has relevent experience,Masters,Other,7,100-500,Pvt Ltd,1,62,notmove
0.91,Male,Has relevent experience,Graduate,STEM,10,50-99,Funded Startup,2,288,notmove
0.698,Male,Has relevent experience,Graduate,STEM,4,100-500,Pvt Ltd,1,33,notmove
0.754,Male,Has relevent experience,Graduate,STEM,12,100-500,NGO,2,17,notmove
0.884,Male,No relevent experience,Graduate,STEM,>20,500-999,NGO,2,132,notmove
0.895,Male,Has relevent experience,Graduate,STEM,19,<10,Early Stage Startup,4,6,notmove
0.92,Male,Has relevent experience,Masters,Humanities,>20,10/49,Pvt Ltd,>4,63,notmove
0.925,Male,Has relevent experience,Masters,STEM,19,10/49,Pvt Ltd,1,58,notmove
0.855,Male,Has relevent experience,Graduate,STEM,4,100-500,Pvt Ltd,2,66,notmove
0.666,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,1,52,notmove
0.92,Male,Has relevent experience,Graduate,STEM,3,50-99,Funded Startup,1,52,notmove
0.698,Male,Has relevent experience,Graduate,STEM,8,<10,Pvt Ltd,1,73,notmove
0.92,Male,No relevent experience,Graduate,STEM,2,1000-4999,Pvt Ltd,1,160,notmove
0.887,Male,Has relevent experience,Graduate,STEM,>20,500-999,Pvt Ltd,>4,96,notmove
0.624,Female,No relevent experience,Graduate,Arts,<1,100-500,Funded Startup,1,36,notmove
0.666,Male,Has relevent experience,Graduate,STEM,4,100-500,Pvt Ltd,1,312,notmove
0.624,Male,Has relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,25,notmove
0.735,Male,Has relevent experience,Graduate,STEM,10,100-500,Pvt Ltd,>4,56,notmove
0.92,Male,Has relevent experience,Masters,STEM,10,10000+,Pvt Ltd,2,31,notmove
0.558,Male,Has relevent experience,Graduate,STEM,11,<10,Pvt Ltd,>4,68,move
0.624,Male,No relevent experience,Graduate,Other,2,10/49,NGO,2,48,move
0.903,Male,Has relevent experience,Graduate,STEM,>20,<10,Pvt Ltd,>4,172,notmove
0.91,Male,Has relevent experience,Graduate,Humanities,17,1000-4999,Pvt Ltd,>4,11,notmove
0.91,Male,Has relevent experience,Masters,STEM,10,100-500,Public Sector,2,32,notmove
0.84,Male,Has relevent experience,Graduate,STEM,10,50-99,Pvt Ltd,>4,2,notmove
0.91,Female,Has relevent experience,Masters,Business Degree,2,10/49,Pvt Ltd,1,78,notmove
0.925,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,never,58,notmove
0.624,Female,No relevent experience,Graduate,STEM,3,100-500,Pvt Ltd,3,69,move
0.92,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,>4,18,notmove
0.92,Male,Has relevent experience,Masters,STEM,9,10000+,Pvt Ltd,2,156,notmove
0.92,Female,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,1,15,notmove
0.92,Male,Has relevent experience,Masters,Humanities,8,100-500,Funded Startup,3,50,notmove
0.624,Male,Has relevent experience,Masters,STEM,5,500-999,Pvt Ltd,4,60,move
0.624,Male,Has relevent experience,Graduate,STEM,3,50-99,Pvt Ltd,1,122,notmove
0.92,Male,Has relevent experience,Graduate,STEM,2,10/49,Pvt Ltd,1,29,notmove
0.91,Male,Has relevent experience,Graduate,Other,>20,<10,Funded Startup,1,26,notmove
0.924,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,11,notmove
0.925,Male,No relevent experience,Graduate,STEM,3,<10,Pvt Ltd,1,62,notmove
0.624,Male,Has relevent experience,Graduate,STEM,2,50-99,Early Stage Startup,1,8,move
0.74,Male,No relevent experience,Graduate,STEM,11,50-99,Pvt Ltd,2,53,move
0.624,Male,Has relevent experience,Masters,STEM,4,10000+,Pvt Ltd,2,32,move
0.624,Female,Has relevent experience,Masters,STEM,15,10/49,Pvt Ltd,1,9,move
0.91,Male,Has relevent experience,Graduate,STEM,6,50-99,Pvt Ltd,1,102,notmove
0.926,Male,Has relevent experience,Graduate,STEM,9,10/49,Pvt Ltd,>4,5,notmove
0.92,Male,Has relevent experience,Masters,Humanities,>20,100-500,Pvt Ltd,>4,136,notmove
0.926,Male,Has relevent experience,Graduate,STEM,>20,<10,Pvt Ltd,>4,64,notmove
0.92,Male,No relevent experience,Graduate,Other,>20,50-99,Pvt Ltd,1,78,notmove
0.624,Male,Has relevent experience,Masters,STEM,1,10/49,Pvt Ltd,1,24,move
0.924,Male,No relevent experience,Masters,STEM,9,100-500,Public Sector,1,45,move
0.92,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,1,82,notmove
0.926,Male,Has relevent experience,Masters,STEM,14,100-500,Pvt Ltd,2,80,notmove
0.939,Male,Has relevent experience,Masters,STEM,5,10000+,Pvt Ltd,2,31,notmove
0.738,Male,Has relevent experience,Graduate,STEM,8,500-999,Pvt Ltd,1,20,notmove
0.92,Male,Has relevent experience,Graduate,STEM,7,5000-9999,Public Sector,2,68,move
0.624,Male,Has relevent experience,Masters,STEM,10,50-99,Pvt Ltd,1,19,move
0.698,Male,Has relevent experience,Graduate,STEM,13,50-99,Pvt Ltd,4,9,notmove
0.92,Male,Has relevent experience,Graduate,STEM,8,100-500,Pvt Ltd,1,78,notmove
0.92,Female,Has relevent experience,Graduate,STEM,8,1000-4999,Pvt Ltd,4,84,notmove
0.725,Male,Has relevent experience,Graduate,STEM,7,10000+,Pvt Ltd,never,160,notmove
0.624,Male,Has relevent experience,Graduate,STEM,2,10000+,Pvt Ltd,2,44,move
0.939,Female,Has relevent experience,Masters,STEM,10,10000+,Pvt Ltd,>4,48,notmove
0.804,Male,Has relevent experience,Graduate,STEM,11,5000-9999,Pvt Ltd,2,38,notmove
0.91,Male,Has relevent experience,Graduate,STEM,3,100-500,Public Sector,3,84,notmove
0.939,Female,Has relevent experience,Graduate,STEM,2,10/49,Pvt Ltd,1,40,notmove
0.624,Male,Has relevent experience,Graduate,STEM,9,50-99,Funded Startup,1,42,move
0.91,Male,Has relevent experience,Phd,STEM,13,5000-9999,NGO,1,7,notmove
0.624,Male,Has relevent experience,Masters,STEM,3,50-99,Pvt Ltd,1,15,move
0.666,Male,Has relevent experience,Graduate,STEM,17,5000-9999,Pvt Ltd,1,111,notmove
0.624,Female,Has relevent experience,Graduate,STEM,8,1000-4999,Pvt Ltd,never,163,notmove
0.897,Male,Has relevent experience,Graduate,STEM,9,50-99,Pvt Ltd,>4,110,notmove
0.91,Female,Has relevent experience,Graduate,STEM,6,50-99,Pvt Ltd,>4,12,move
0.754,Male,Has relevent experience,Graduate,STEM,8,500-999,Public Sector,2,7,notmove
0.913,Male,Has relevent experience,Graduate,STEM,10,50-99,Pvt Ltd,>4,163,notmove
0.91,Male,Has relevent experience,Graduate,STEM,7,100-500,Pvt Ltd,1,23,notmove
0.804,Female,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,3,92,notmove
0.92,Male,Has relevent experience,Graduate,Business Degree,>20,<10,Pvt Ltd,never,14,notmove
0.855,Male,Has relevent experience,Graduate,STEM,12,10/49,Early Stage Startup,1,15,notmove
0.624,Male,No relevent experience,Graduate,STEM,4,10000+,Pvt Ltd,1,13,notmove
0.897,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,122,notmove
0.91,Male,Has relevent experience,Masters,STEM,14,10/49,Funded Startup,2,77,notmove
0.92,Male,Has relevent experience,Graduate,STEM,20,5000-9999,Pvt Ltd,1,50,move
0.913,Male,Has relevent experience,Graduate,STEM,11,50-99,Pvt Ltd,1,22,notmove
0.624,Male,Has relevent experience,Graduate,STEM,5,100-500,Pvt Ltd,never,18,move
0.855,Male,Has relevent experience,Masters,STEM,10,100-500,Pvt Ltd,1,70,notmove
0.722,Male,Has relevent experience,Graduate,Other,13,50-99,Funded Startup,2,54,notmove
0.624,Male,Has relevent experience,Graduate,STEM,1,10/49,Public Sector,1,48,move
0.92,Male,Has relevent experience,Graduate,STEM,10,100-500,NGO,>4,10,notmove
0.878,Male,Has relevent experience,Graduate,STEM,16,10000+,Pvt Ltd,3,72,notmove
0.767,Male,Has relevent experience,Graduate,STEM,11,100-500,Pvt Ltd,3,36,move
0.624,Female,Has relevent experience,Graduate,STEM,3,100-500,Pvt Ltd,1,52,notmove
0.754,Male,Has relevent experience,Graduate,STEM,13,50-99,Pvt Ltd,4,151,notmove
0.698,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,>4,95,move
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,1,57,notmove
0.92,Male,Has relevent experience,Graduate,STEM,9,500-999,Public Sector,2,112,notmove
0.855,Male,Has relevent experience,Graduate,STEM,6,50-99,Pvt Ltd,1,61,notmove
0.926,Male,Has relevent experience,Masters,STEM,>20,<10,Pvt Ltd,>4,18,notmove
0.92,Male,Has relevent experience,Graduate,Humanities,3,50-99,Other,2,20,notmove
0.926,Female,Has relevent experience,Phd,STEM,>20,100-500,Public Sector,>4,80,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,100-500,NGO,1,84,notmove
0.939,Male,Has relevent experience,Masters,STEM,15,<10,Pvt Ltd,1,31,notmove
